author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Joey Nolfi,"Beyonce makes surprise appearance during Thanksgiving Day parade, previews new 'Renaissance' film",Beyoncé made a surprise appearance during the Macy's Thanksgiving Day Parade broadcast to tease a new preview of her 'Renaissance' tour film.,https://ew.com/beyonce-macys-thanksgiving-day-parade-renaissance-tour-movie-trailer-8406391,https://ew.com/thmb/W3s3Hp8mSIuz2kdoAo4RRqK-UZ8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/beyonce-thanksgiving-message-112323-1-f313d39d1e5d42b7945e3029e4f46fc8.jpg,2023-11-23T17:19:45Z,"Every day is a holiday when Beyoncé is around, but this year we're extra thankful for the pop icon's surprise appearance during the 2023 Macy's Thanksgiving Day Parade.
The 42-year-old made a brief … [+1775 chars]",entertainment-weekly,Entertainment Weekly
Joey Nolfi,Whoopi Goldberg reacts to Thanksgiving turkey criticism over gloves,"Whoopi Goldberg shared her wild Thanksgiving turkey saga online, and hit back at criticism over cooking without gloves: 'We're not dirty mofos.'",https://ew.com/whoopi-goldberg-reacts-thanksgiving-turkey-criticism-8406368,https://ew.com/thmb/GQPmt777afAFAFTJZNMhDF6LcJU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/whoopi-goldberg-thanksgiving-turkey-112323-1-5dd986cf99ae4f19b9a56cf24b397015.jpg,2023-11-23T16:13:37Z,"Whoopi Goldberg is once again overseas in her Italian War Room, where the EGOT winner is spearheading a tasty offensive against fans who criticized her for daring to cook her Thanksgiving turkey with… [+3160 chars]",entertainment-weekly,Entertainment Weekly
Emlyn Travis,Sean Penn praises Matthew Perry for speaking out about addiction battle,Sean Penn is praising late actor Matthew Perry for speaking out about his struggles with addiction before his death: ''Very intelligent and bold'',https://ew.com/sean-penn-praises-matthew-perry-speaking-out-addiction-battle-8406268,https://ew.com/thmb/G6d0I-28HAxrlg3JCisHxptjuGA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Sean-Penn-Matthew-Perry-112223-116788d7ab8242e3bc00261b7a06780d.jpg,2023-11-22T22:36:46Z,"Sean Penn is saluting late Friends star Matthew Perry for speaking out about his struggles with drug and alcohol addiction prior to his death.
The actor and director, who starred on two episodes of … [+1971 chars]",entertainment-weekly,Entertainment Weekly
Christian Holub,Daryl Hall filed a restraining order against John Oates,Now it's Hall vs. Oates: The two musicians are now involved in a legal battle in Nashville court.,https://ew.com/daryl-hall-filed-restraining-order-john-oates-8406066,https://ew.com/thmb/WDSIY87BffCSShyyq0ZBe19Ck1I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Daryl-Hall-John-Oates-112223-a57cb67aa3704c8bbc42f7e4f9ab1d34.jpg,2023-11-22T17:34:54Z,"Daryl Hall can't go for that. The musician filed a lawsuit against his former collaborator John Oates in Nashville Chancery Court last week, according to court documents viewed by EW.
No additional … [+1996 chars]",entertainment-weekly,Entertainment Weekly
Clark Collis,Melissa Barrera dropped from 'Scream 7' after posts about Israel-Hamas war,Franchise star Melissa Barrera has been dropped from 'Scream VII' in the wake of a series of posts about the Israel-Hamas war.,https://ew.com/melissa-barrera-dropped-from-scream-7-8405820,https://ew.com/thmb/QLbSwk6tW6OLv__E47IB2oFmf5U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Melissa-Barrera-112123-c22a8bcaf740442681003ae58d398cb3.jpg,2023-11-22T01:09:12Z,"Melissa Barrera, one of the stars of the fifth and sixth Scream movies, will no longer appear in the seventh installment of the slasher franchise.
The actress has been dropped from Scream VII in the… [+2356 chars]",entertainment-weekly,Entertainment Weekly
Emlyn Travis,'The View' hosts see red flags in Travis Kelce's Taylor Swift interview,"'The View' hosts discussed the 'red flags' they saw in Travis Kelce's recent interview about dating Taylor Swift, and called the NFL star a 'palate cleanser' for the singer: 'What is he hiding?'",https://ew.com/the-view-hosts-see-red-flags-travis-kelce-taylor-swift-romance-8405654,https://ew.com/thmb/VA76B2awhC2M9-vg_UATCJRfau0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Sunny-Hostin-Travis-Kelce-and-Taylor-Swift-112123-d90a35d995834fac83e5347f8b60833f.jpg,2023-11-21T22:12:14Z,"The ladies of The View still arent convinced that Taylor Swift and Travis Kelces relationship will make it to the end zone.
On Tuesday's episode of the daytime talk show, the cohosts called out seve… [+3601 chars]",entertainment-weekly,Entertainment Weekly
Joey Nolfi,'Drag Race Germany' winner Pandora Nox is series first cis woman to win,'Drag Race Germany' winner Pandora Nox is series first cis woman to winew.com,https://ew.com/drag-race-germany-winner-pandora-nox-first-cis-woman-winner-8405713,https://ew.com/thmb/zjm39B2ChfwTPrPywrRoK0jY5Ls=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Drag-Race-Germany-Pandora-Nox-112123-1-8f2694b9f70240979ba518af867084fa.jpg,2023-11-21T21:50:26Z,"The global RuPaul's Drag Race franchise just made history and her-story by crowning its first-ever cis woman winner.
Drag Race Germany season 1 ended Tuesday with the coronation of Pandora Nox as it… [+1967 chars]",entertainment-weekly,Entertainment Weekly
Dustin Nelson,Kristen Stewart 'crashed' Robert Pattinson's birthday party,"Kristen Stewart and director Catherine Hardwicke ""crashed"" Robert Pattinson's birthday for an impromptu ""Twilight"" reunion.",https://ew.com/kristen-stewart-crashed-robert-pattinson-birthday-party-for-an-impromptu-twilight-reunion-8405575,https://ew.com/thmb/qvopBuHjaJI97a3oertIjeTlou0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Kristen-Stewart-Robert-Pattinson-112123-45b0f615427f44aaae35ff244e6c8a32.jpg,2023-11-21T19:50:02Z,"Apparently, no one throws a Twilight-themed birthday party like Robert Pattinson, even if it was unintentional.
The actor had his 37th birthday in May, and the party was ""crashed"" by director Cather… [+1876 chars]",entertainment-weekly,Entertainment Weekly
Emlyn Travis,Sarah Paulson remembers Studio 60 costar Matthew Perry,Sarah Paulson honored late 'Studio 60 on the Sunset Strip' costar Matthew Perry on 'The View' and revealed he helped with her audition: 'One of the most generous people on the planet.',https://ew.com/sarah-paulson-remembers-matthew-perry-generous-people-8405561,https://ew.com/thmb/nK0Sxn7XB48I6hyLxYWYRstSQqA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Sarah-Paulson-and-Matthew-Perry-Studio-60-on-the-Sunset-Strip-112123-a0b9a5ec4d4f4cd1bc79739d7c899202.jpg,2023-11-21T19:34:30Z,"Sarah Paulson is paying tribute to her late Studio 60 on the Sunset Strip costar, Matthew Perry.
While visiting The View on Tuesday, the actress recalled how Perry went above and beyond in order to … [+1800 chars]",entertainment-weekly,Entertainment Weekly
Jessica Wang,See Eddie Murphy as Axel Foley in Beverly Hills Cop 4 first look,Eddie Murphy's Axel Foley is back on the case in Netflix's first look at 'Beverly Hills Cop 4.',https://ew.com/eddie-murphy-axel-foley-beverly-hills-cop-4-first-look-8405497,https://ew.com/thmb/0M_7Kr_QoCkBSwUim6G3JKkaxvU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Beverly-Hills-Cop-Eddie-Murphy-112123-1-c94636701a844c1c965aa9a2248f81a7.jpg,2023-11-21T18:54:21Z,"Axel Foley is back on the case!
Netflix shared a first look at Eddie Murphy's policeman in the upcoming Beverly Hills Cop 4. Axel is in his signature Detroit Lions jacket and has both hands up in th… [+1516 chars]",entertainment-weekly,Entertainment Weekly
Lauren Huff,Candace Cameron Bure's daughter Natasha stars in new Christmas movie,"Candace Cameron Bure's daughter Natasha is joining her mother in the family tradition of starring in Christmas movies with her newest, 'A Christmas for the Ages.' See an exclusive first look at the trailer.",https://ew.com/candace-cameron-bure-daughter-natasha-bure-christmas-movie-8404434,https://ew.com/thmb/egXIoIW1SosPLzYLM1w9h5S3UDg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/A-Christmas-for-the-Ages-111723-430dd9eb5e354082b8deeb2b725973d1.jpg,2023-11-21T14:00:00Z,"'Tis the season to headline your first Christmas movie.
Natasha Bure, daughter of Full House and perennial Christmas movie star Candace Cameron Bure, is starring in A Christmas for the Ages, and EW … [+1826 chars]",entertainment-weekly,Entertainment Weekly
Nick Romano,Nicholas Hoult to play Lex Luthor in 'Superman: Legacy',The 'Superman: Legacy' cast expands with Nicholas Hoult as Lex Luthor opposite David Corenswet's Man of Steel and Rachel Brosnahan's Lois Lane.,https://ew.com/nicholas-hoult-lex-luthor-superman-legacy-8405184,https://ew.com/thmb/uheUrXQceYu1hYyWWM_fygVsp3I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Nicholas-Hoult-and-Lex-Luthor-112023-ef45e3fe5ff34a5e81560226bffd33e2.jpg,2023-11-21T00:50:59Z,"There's a new Lex Luthor in town. Nicholas Hoult is in talks to star as the classic DC Comics villain in James Gunn's Superman: Legacy, EW has confirmed.
He joins the previously announced David Core… [+2583 chars]",entertainment-weekly,Entertainment Weekly
Wesley Stenzel,New Jason Bourne movie in the works with director Edward Berger,"Jason Bourne could be headed back to the big screen: A sixth installment of the 'Bourne' movie franchise is in the works at Universal, with 'All Quiet on the Western Front' filmmaker Edward Berger in talks to direct.",https://ew.com/new-bourne-movie-in-development-edward-berger-8405162,https://ew.com/thmb/P7bZDH1g1H0exQyIR5L3kBcvsJk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Edward-Berger-Jason-Bourne-112023-b6341ab3981f43ecac776bbd7f647e2b.jpg,2023-11-20T23:46:27Z,"Jason Bourne could be headed back to the big screen.
Universal Pictures is in the early stages of developing a new installment of the Bourne movie franchise, with All Quiet on the Western Front film… [+2315 chars]",entertainment-weekly,Entertainment Weekly
Wesley Stenzel,Adam Sandler says Roseanne Barr almost sang ‘Chanukah Song’ on 'SNL',"Adam Sandler says that Roseanne Barr almost performed the 'Chanukah Song' on 'Saturday Night Live,' as she was the host of the show the week that Sandler wrote the iconic tune.",https://ew.com/adam-sandler-roseanne-barr-almost-sang-chanukah-song-snl-8405091,https://ew.com/thmb/79P4-vaBFVqXkUgsy3ffG9S25aA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Adam-Sandler-SNL-112023-e6096501c0794fe48dcf7cad96190be1.jpg,2023-11-20T22:23:23Z,"Adam Sandler is the undisputed king of Hanukkah in American pop culture, thanks largely to his unforgettable ""Chanukah Song"" from Saturday Night Live. But the Uncut Gems star has revealed that he alm… [+1660 chars]",entertainment-weekly,Entertainment Weekly
Jessica Wang,'Blue Bloods' starring Tom Selleck to end with season 14,"'Blue Bloods,' the drama about a family of police officers starring Tom Selleck, Donnie Wahlberg, Bridget Moynahan, and Will Estes, is ending with upcoming season 14, which will be split into two parts.",https://ew.com/blue-bloods-ending-with-season-14-8404897,https://ew.com/thmb/UaI4e0rlTNcCdesRK7XHk9oUKkA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/BLUE-BLOODS-112023-52043ecfe06a477cb15a860de6b9ee96.jpg,2023-11-20T19:19:02Z,"It's time to say goodbye to the Reagans.
Blue Bloods will end with its upcoming season 14, which will be split into two parts. The final season returns Friday, Feb. 16 on CBS and will conclude in th… [+1784 chars]",entertainment-weekly,Entertainment Weekly
Joey Nolfi,Disney parks boss previews Indiana Jones replacement for Dinosaur ride,Disney parks boss addresses potential 'Indiana Jones' replacement for Dinosaur ride at Animal Kingdom and other big moves: 'We know what our fans expect of us and we're going all in.',https://ew.com/disney-animal-kingdom-indiana-jones-ride-8404528,https://ew.com/thmb/O1qnn1eURX_ph4IlsGXw7uvjVA0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Dinosaur-at-Disney-Animal-Kingdom-111923-a07e89137645417a9a396ea4b7b520c7.jpg,2023-11-20T18:13:31Z,"Unlike the villains in Raiders of the Lost Ark, Disney parks fans looking for clues about Animal Kingdom's next attraction within the lore of the Indiana Jones films are digging in the right place.
… [+3005 chars]",entertainment-weekly,Entertainment Weekly
Jessica Wang,Travis Kelce shares how Taylor Swift romance began,"Travis Kelce shared details about how his love story with Taylor Swift began, revealing he had some help from her family members.",https://ew.com/travis-kelce-shares-taylor-swift-romance-8404761,https://ew.com/thmb/tfAOyM6UCyhXHsxi3GE87UBPlTI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Taylor-Swift-Travis-Kelce-111223-2000-10dae2ed2c964e3aadff0278bbda9c62.jpg,2023-11-20T17:43:32Z,"Travis Kelce is sharing details about his love story with Taylor Swift.
The football player and squirrel whisperer revealed that he was able to successfully woo the pop star because he had several p… [+2179 chars]",entertainment-weekly,Entertainment Weekly
Lester Fabian Brathwaite,How 'The Color Purple' star Fantastia Barrino injected new life into film,"Fantasia Barrino and director Blitz Bazawule discuss their trepidation to touch 'The Color Purple' again, and what ultimately persuaded them.",https://ew.com/the-color-purple-fantasia-barrino-injected-new-life-into-movie-musical-8403858,https://ew.com/thmb/zx5DI6CLr2Tq1jV0-ovXe4vXj7Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/The-Color-Purple-Tout-Frame-EW-HMP-2023-e7ee3a9e1ef14810a315b278b19694d4.jpg,2023-11-20T15:05:13Z,"Youd be forgiven if your initial thought upon hearing about the new version of The Color Purple is why? After all, thats how director Blitz Bazawule and star Fantasia Barrino felt about it. 
This fi… [+8805 chars]",entertainment-weekly,Entertainment Weekly
Lester Fabian Brathwaite,"Suki Waterhouse, Robert Pattinson expecting first child together","Suki Waterhouse revealed she's expecting first child with partner, Robert Pattinson.",https://ew.com/suki-waterhouse-robert-pattinson-expecting-first-child-together-8404595,https://ew.com/thmb/8Zu4NhovwDcPpGp9sGr5LKsFgZ8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Robert-Pattinson-and-Suki-Waterhouse--111923-7359e23fa47b4cb482376c15e66449a1.jpg,2023-11-20T02:54:06Z,"Suki Waterhouse dropped a baby bombshell while onstage at the Corona Capital Festival in Mexico.
On Sunday, the singer and model revealed a sparkly baby bump, alluding to her first child with partne… [+1102 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Ballad of Songbirds and Snakes tops box office while The Marvels drops,"'The Hunger Games: The Ballad of Songbirds and Snakes' tops the weekend box office with $44 million in North America, and $98.5 million worldwide — still the smallest opening of the franchise.",https://ew.com/ballad-of-songbirds-and-snakes-debuts-box-office-no-1-8404557,https://ew.com/thmb/CZRWIQNt9xuk9Z0oYRfqSatnCBY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/TheHungerGamesTheBalladofSongbirdsandSnakes11172301-0644d4fd33134c17ad85815b234cb58b.JPG,2023-11-19T22:32:55Z,"The 10th annual Hunger Games have begun, and moviegoers are tentatively tuning in to meet Rachel Zeglers tribute, Lucy Gray Baird.
The Hunger Games: The Ballad of Songbirds and Snakes debuted to No.… [+2852 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Suzanne Shepherd dead: 'The Sopranos' and 'Goodfellas' actress was 89,"Suzanne Shepherd, the actress who mothered iconic mob wives in 'Goodfellas' and 'The Sopranos,' has died at 89.",https://ew.com/suzanne-shepherd-dead-goodfellas-the-sopranos-actress-8404546,https://ew.com/thmb/tzTzQhF59AbtHVQh3lQY0A-m5BI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/_Suzanne-Shepherd-111923-02-dcf4979743ac49b18785522eba1a753e.jpg,2023-11-19T19:14:56Z,"Suzanne Shepherd, the actress who mothered iconic mob wives in Goodfellas and The Sopranos, has died. She was 89.
A representative for the actress confirmed the news to EW that Shepherd passed away … [+1686 chars]",entertainment-weekly,Entertainment Weekly
Jillian Sederholm,Colin Jost holds up sign for Dana Carvey on 'SNL',"At the end of 'SNL,' Colin Jost held up a sign that read, 'We love you Dana and Paula,' after former cast member Dana Carvey and wife Paula Zwagerman's eldest son, Dex Carvey, died earlier this week.",https://ew.com/saturday-night-live-colin-jost-tribute-dana-carvey-end-of-snl-8404511,https://ew.com/thmb/m5dpRkRb4oqAF7NuCEGfIjeRSEc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/ColinJostholdingsignforDanaCarveySNL-eb853b2ea3a8475c9bf4a45340070ff8.png,2023-11-19T07:17:12Z,"Saturday Night Live is showing love to one of its own amid a family tragedy.
As host Jason Momoa said his goodnights at the end of Saturday's episode, ""Weekend Update"" co-anchor Colin Jost could be … [+2354 chars]",entertainment-weekly,Entertainment Weekly
Emlyn Travis,Joy Behar defends Pride-themed nutcracker against Fox,Joy Behar called out Fox News' Jesse Watters for criticizing Target's Pride-themed nutcracker: He can 'put his nut in there and squeeze it.',https://ew.com/joy-behar-defends-pride-themed-nutcracker-against-fox-news-8404102,https://ew.com/thmb/vconC5hvGZiN4uXYi3MIZWYv_ZQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/The-View-111723-1-81a26b9adb714b8da0b75462ac978d5c.jpg,2023-11-17T19:53:36Z,"Joy Behar is calling out Fox News host Jesse Watters and his dirty mind after he criticized Targets new line of inclusive holiday decorations that features a Pride-themed nutcracker. 
During Fridays… [+3135 chars]",entertainment-weekly,Entertainment Weekly
Jillian Sederholm,Dana Carvey's son Dex dies at 32 from drug overdose,"'SNL' star Dana Carvey announced that his eldest son, Dex Carvey, has died at 32 from an accidental drug overdose: 'We will miss him forever.'",https://ew.com/dana-carvey-son-dex-dies-at-32-from-accidental-drug-overdose-8403861,https://ew.com/thmb/kkQKAOtaiLvVhdMseOlMg4IaVtk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Dana-Carvey-and-son-Dex-tout-111623-f7c3904b0c0448e2b2011c403037363f.jpg,2023-11-17T00:07:26Z,"FormerSaturday Night Live star Dana Carvey shared on Thursday that his eldest son, Dex Carvey, died at 32 from an accidental drug overdose on Wednesday night.
""Last night we suffered a terrible trag… [+2136 chars]",entertainment-weekly,Entertainment Weekly
Samantha Highfill,'Grey's Anatomy' season 20 gets March premiere date,"ABC has released its 2024 midseason premiere dates. Here's when 'Grey's Anatomy,' 'The Bachelor,' 'Abbott Elementary,' 'The Good Doctor,' and more are coming back.",https://ew.com/abc-2024-tv-premiere-dates-greys-anatomy-season-20-8403832,https://ew.com/thmb/oOQOIVTBb4pfgPflhBZ458FATe4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Chandra-Wilson-greys-anatomy-111623-2-856fbb01245841bdbdeeb501391fa9cf.jpg,2023-11-16T22:36:09Z,"Grey Sloan Memorial Hospital is almost back up and running.
ABC released its 2024 midseason premiere dates, which feature the return of reality giant The Bachelor, comedy gem Abbott Elementary, and … [+1015 chars]",entertainment-weekly,Entertainment Weekly
Shania Russell,Snoop Dogg says he's 'giving up smoke',Notorious kush enthusiast Snoop Dogg seems to have announced that he is done smoking weed: 'I'm giving up smoke.',https://ew.com/snoop-dogg-says-he-is-giving-up-smoke-8403582,https://ew.com/thmb/F63ljPWP_M1FUEIJOwWsOSQjlLY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Snoop-Dogg-091523-bb21922a458e439090e1d5eac70eecb8.jpg,2023-11-16T19:39:38Z,"Snoop Dogg may be done with the high life.
The notorious weed smoker shared a cryptic announcement on Thursday that he will officially stop inhaling. While he didnt clarify whether he was referring … [+1866 chars]",entertainment-weekly,Entertainment Weekly
Emlyn Travis,Joy Behar doesn’t want Taylor Swift stuck with ‘idiot’ Travis Kelce,'The View' host Joy Behar doesn't want Taylor Swift to be 'stuck with this idiot' Travis Kelce after several of his posts making disparaging comments about women resurfaced online: 'He’s illiterate.',https://ew.com/joy-behar-does-not-want-taylor-swift-stuck-with-idiot-travis-kelce-the-view-8403519,https://ew.com/thmb/GujPRh_epIf-OeDzFZ6ejoKQXgU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/The-View-Joy-Behar-Taylor-Swift-Travis-Kelce-111623-084a1b26f8084b62b77d9a1c3d366805.jpg,2023-11-16T19:12:34Z,Self-proclaimed Taylor Swift fan Joy Behar wants the singer to hop in her getaway car and leave her idiot boyfriend Travis Kelce behind after several of his old social media posts making disparaging … [+2634 chars],entertainment-weekly,Entertainment Weekly
Christian Holub,Rebel Moon's Zack Snyder unravels secrets of his universe,"Zack Snyder, producer Deborah Snyder, and their star Sofia Boutella delve inside the making of 'Rebel Moon' — and the cinematic universe it's about to spawn.",https://ew.com/rebel-moon-zack-snyder-cover-story-8402489,https://ew.com/thmb/-YpRU1Tk3LQxZqMpeqzwigG4qgs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Rebel-Moon-HMP-111423-1-994a7f86f68e4a4ea05d8b2754b47db9.jpg,2023-11-16T17:00:11Z,"It takes a lot of work to build a universe. Take it from Zack Snyders whiteboard. 
The detailed index of dates and events, glimpsed briefly by EW during an hourlong Zoom interview with the filmmaker… [+18938 chars]",entertainment-weekly,Entertainment Weekly
Christian Holub,'Percy Jackson' trailer: Meet Lin-Manuel Miranda's Hermes in new show,"The new trailer for the upcoming series 'Percy Jackson and the Olympians' reveals Lin-Manuel Miranda's Hermes, the Minotaur, and the quest to find Zeus' missing lightning.",https://ew.com/percy-jackson-trailer-lin-manuel-miranda-hermes-8403371,https://ew.com/thmb/MJV_wTuk5fTGytaUnQgv3gdQ-fk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Walker-Scobell-Percy-Jackson-and-The-Olympians-111623-f0599f7084754242a035f5ac29d0d9e4.jpg,2023-11-16T15:47:50Z,"What do you do when one of the most powerful weapons in existence goes missing? If you're the Greek gods of Olympus, the answer is simple: Have a bunch of kids go look for it.
The new trailer for Pe… [+1308 chars]",entertainment-weekly,Entertainment Weekly
Sydney Bucksbaum,"Donald Glover, Maya Erskine preview 'Mr. & Mrs. Smith' TV show","Co-creator/star Donald Glover, star Maya Erskine, and co-creator Francesca Sloane tell EW their Prime Video series 'Mr. & Mrs. Smith' isn’t trying to remake Brad Pitt and Angelina Jolie’s 2005 movie.",https://ew.com/donald-glover-maya-erskine-preview-mr-and-mrs-smith-tv-show-8402607,https://ew.com/thmb/HifbiXyQJaWkns48x5yBXeEaGZI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Mr-and-Mrs-Smith-111523-01-c59e908c892b4b3d8ea1c12be690a175.jpg,2023-11-16T15:00:00Z,"Donald Glover hopes people hate his new version of Mr. and Mrs. Smith. Of course, he wants people to love it too, but any strong reaction, good or bad, would be preferable over viewers wondering why … [+8017 chars]",entertainment-weekly,Entertainment Weekly
Nick Romano,'Shadow and Bone' canceled after 2 seasons at Netflix,Netflix won't be returning to the Grishaverse: The streaming service has canceled 'Shadow and Bone' after two seasons and scrapped the planned 'Six of Crows' spinoff.,https://ew.com/shadow-and-bone-canceled-after-2-seasons-netflix-8402582,https://ew.com/thmb/ldxXPsL6eTOmqprGD2wRxGDnFUE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Shadow-and-Bone_092622-744bb273eb534de68fbe892ab6a47ed6.jpg,2023-11-16T00:23:36Z,"Netflix won't be returning to the Grishaverse.
After two seasons of Shadow and Bone, and despite having finished scripts for a spinoff, the streaming service has decided not to continue with the fan… [+3101 chars]",entertainment-weekly,Entertainment Weekly
Lauren Huff,'Law & Order' star Jeffrey Donovan not returning for season 23,"Jeffrey Donovan, who played Detective Frank Cosgrove on 'Law & Order,' is not returning for season 23 due to creative reasons.",https://ew.com/law-and-order-star-jeffrey-donovan-not-returning-for-season-23-8402578,https://ew.com/thmb/N5EZtSjUsnX1MFzjK1rj-If7UTQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Jeffrey-Donovan-law-and-order-S22-111523-4be1228bce4d4e0382261bcdde74690b.jpg,2023-11-15T23:54:02Z,"Jeffrey Donovan is leaving the Law &amp; Order force.
The actor, who played Detective Frank Cosgrove on the crime procedural in seasons 21 and 22, will not be returning for the upcoming 23rd season … [+1440 chars]",entertainment-weekly,Entertainment Weekly
Devan Coggan,Pedro Pascal might be Reed Richards in Marvel’s 'Fantastic Four' movie,"Pedro Pascal is reportedly in talks to play Reed Richards, a.k.a. Mr. Fantastic, in Marvel's upcoming 'Fantastic Four' movie.",https://ew.com/pedro-pascal-reed-richards-fantastic-four-8402576,https://ew.com/thmb/NKK_tZJ4zau_czi0ugh6pVEN-iI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Pedro-Pascal-061223-3490ee998fd14997a0ec34356dfc369e.jpg,2023-11-15T23:37:23Z,"Pedro Pascal might be going from a galaxy far, far away to the Marvel Cinematic Universe.
Apparently not content after conquering nerd franchises like Game of Thrones, Star Wars, and The Last of Us,… [+1975 chars]",entertainment-weekly,Entertainment Weekly
